Date,ticker,close_price
2023-06-13,AAPL,180.94219970703125
2023-06-14,AAPL,181.57394409179688
2023-06-15,AAPL,183.60733032226562
2023-06-16,AAPL,182.53143310546875
2023-06-20,AAPL,182.62022399902344
2023-06-21,AAPL,181.58384704589844
2023-06-22,AAPL,184.5845489501953
2023-06-23,AAPL,184.2686767578125
2023-06-26,AAPL,182.8769073486328
2023-06-27,AAPL,185.63087463378906
2023-06-28,AAPL,186.8054962158203
2023-06-29,AAPL,187.14111328125
2023-06-30,AAPL,191.4645233154297
2023-07-03,AAPL,189.9740447998047
2023-07-05,AAPL,188.85865783691406
2023-07-06,AAPL,189.33241271972656
2023-07-07,AAPL,188.217041015625
2023-07-10,AAPL,186.1737518310547
2023-07-11,AAPL,185.65061950683594
2023-07-12,AAPL,187.31878662109375
2023-07-13,AAPL,188.07884216308594
2023-07-14,AAPL,188.22691345214844
2023-07-17,AAPL,191.48428344726562
2023-07-18,AAPL,191.2276153564453
2023-07-19,AAPL,192.5799102783203
2023-07-20,AAPL,190.6353759765625
2023-07-21,AAPL,189.4607696533203
2023-07-24,AAPL,190.26026916503906
2023-07-25,AAPL,191.11903381347656
2023-07-26,AAPL,191.98768615722656
2023-07-27,AAPL,190.72422790527344
2023-07-28,AAPL,193.30050659179688
2023-07-31,AAPL,193.91249084472656
2023-08-01,AAPL,193.0833282470703
2023-08-02,AAPL,190.0924835205078
2023-08-03,AAPL,188.70068359375
2023-08-04,AAPL,179.63926696777344
2023-08-07,AAPL,176.5398406982422
2023-08-08,AAPL,177.47756958007812
2023-08-09,AAPL,175.8883819580078
2023-08-10,AAPL,175.6711883544922
2023-08-11,AAPL,175.73049926757812
2023-08-14,AAPL,177.3811492919922
2023-08-15,AAPL,175.39443969726562
2023-08-16,AAPL,174.52464294433594
2023-08-17,AAPL,171.98443603515625
2023-08-18,AAPL,172.46876525878906
2023-08-21,AAPL,173.80308532714844
2023-08-22,AAPL,175.177001953125
2023-08-23,AAPL,179.02191162109375
2023-08-24,AAPL,174.3368377685547
2023-08-25,AAPL,176.541015625
2023-08-28,AAPL,178.10272216796875
2023-08-29,AAPL,181.9871826171875
2023-08-30,AAPL,185.4762420654297
2023-08-31,AAPL,185.69375610351562
2023-09-01,AAPL,187.26535034179688
2023-09-05,AAPL,187.5025177001953
2023-09-06,AAPL,180.79119873046875
2023-09-07,AAPL,175.503173828125
2023-09-08,AAPL,176.11599731445312
2023-09-11,AAPL,177.28231811523438
2023-09-12,AAPL,174.2577362060547
2023-09-13,AAPL,172.19200134277344
2023-09-14,AAPL,173.70425415039062
2023-09-15,AAPL,172.9827117919922
2023-09-18,AAPL,175.90838623046875
2023-09-19,AAPL,176.9956817626953
2023-09-20,AAPL,173.4571533203125
2023-09-21,AAPL,171.9152069091797
2023-09-22,AAPL,172.76524353027344
2023-09-25,AAPL,174.0403289794922
2023-09-26,AAPL,169.9680633544922
2023-09-27,AAPL,168.45574951171875
2023-09-28,AAPL,168.7127227783203
2023-09-29,AAPL,169.22671508789062
2023-10-02,AAPL,171.73728942871094
2023-10-03,AAPL,170.40292358398438
2023-10-04,AAPL,171.64833068847656
2023-10-05,AAPL,172.88385009765625
2023-10-06,AAPL,175.43399047851562
2023-10-09,AAPL,176.91661071777344
2023-10-10,AAPL,176.32354736328125
2023-10-11,AAPL,177.71722412109375
2023-10-12,AAPL,178.61666870117188
2023-10-13,AAPL,176.77821350097656
2023-10-16,AAPL,176.6497344970703
2023-10-17,AAPL,175.097900390625
2023-10-18,AAPL,173.80308532714844
2023-10-19,AAPL,173.427490234375
2023-10-20,AAPL,170.8773956298828
2023-10-23,AAPL,170.99600219726562
2023-10-24,AAPL,171.43089294433594
2023-10-25,AAPL,169.11798095703125
2023-10-26,AAPL,164.95677185058594
2023-10-27,AAPL,166.2713623046875
2023-10-30,AAPL,168.31739807128906
2023-10-31,AAPL,168.7918243408203
2023-11-01,AAPL,171.95474243164062
2023-11-02,AAPL,175.51307678222656
2023-11-03,AAPL,174.60369873046875
2023-11-06,AAPL,177.15382385253906
2023-11-07,AAPL,179.7138214111328
2023-11-08,AAPL,180.7714385986328
2023-11-09,AAPL,180.29698181152344
2023-11-10,AAPL,184.48348999023438
2023-11-13,AAPL,182.89993286132812
2023-11-14,AAPL,185.51283264160156
2023-11-15,AAPL,186.0769500732422
2023-11-16,AAPL,187.75946044921875
2023-11-17,AAPL,187.73968505859375
2023-11-20,AAPL,189.4815673828125
2023-11-21,AAPL,188.6798858642578
2023-11-22,AAPL,189.34298706054688
2023-11-24,AAPL,188.0167999267578
2023-11-27,AAPL,187.838623046875
2023-11-28,AAPL,188.44235229492188
2023-11-29,AAPL,187.42294311523438
2023-11-30,AAPL,187.9969940185547
2023-12-01,AAPL,189.27369689941406
2023-12-04,AAPL,187.48231506347656
2023-12-05,AAPL,191.43133544921875
2023-12-06,AAPL,190.34262084960938
2023-12-07,AAPL,192.2725830078125
2023-12-08,AAPL,193.69778442382812
2023-12-11,AAPL,191.19378662109375
2023-12-12,AAPL,192.70806884765625
2023-12-13,AAPL,195.92465209960938
2023-12-14,AAPL,196.07308959960938
2023-12-15,AAPL,195.5386199951172
2023-12-18,AAPL,193.87591552734375
2023-12-19,AAPL,194.91514587402344
2023-12-20,AAPL,192.8268280029297
2023-12-21,AAPL,192.6783447265625
2023-12-22,AAPL,191.60948181152344
2023-12-26,AAPL,191.0651397705078
2023-12-27,AAPL,191.16407775878906
2023-12-28,AAPL,191.58969116210938
2023-12-29,AAPL,190.5504608154297
2023-01-03,GS,319.41314697265625
2023-01-04,GS,320.77862548828125
2023-01-05,GS,317.1436462402344
2023-01-06,GS,321.12908935546875
2023-01-09,GS,325.6681823730469
2023-01-10,GS,329.6906433105469
2023-01-11,GS,336.2593688964844
2023-01-12,GS,341.296630859375
2023-01-13,GS,345.042236328125
2023-01-17,GS,322.82666015625
2023-01-18,GS,322.06103515625
2023-01-19,GS,323.5924987792969
2023-01-20,GS,315.3722839355469
2023-01-23,GS,322.10711669921875
2023-01-24,GS,321.3597717285156
2023-01-25,GS,322.55914306640625
2023-01-26,GS,327.4856872558594
2023-01-27,GS,326.3140563964844
2023-01-30,GS,329.7829284667969
2023-01-31,GS,337.4863586425781
2023-02-01,GS,337.3941345214844
2023-02-02,GS,340.863037109375
2023-02-03,GS,341.3058166503906
2023-02-06,GS,342.0899963378906
2023-02-07,GS,345.4113464355469
2023-02-08,GS,346.0570983886719
2023-02-09,GS,339.49755859375
2023-02-10,GS,342.5328674316406
2023-02-13,GS,345.0606994628906
2023-02-14,GS,342.9941101074219
2023-02-15,GS,345.3559875488281
2023-02-16,GS,341.5364990234375
2023-02-17,GS,339.9681091308594
2023-02-21,GS,333.1595458984375
2023-02-22,GS,332.94732666015625
2023-02-23,GS,335.3921813964844
2023-02-24,GS,335.67816162109375
2023-02-27,GS,337.2280578613281
2023-02-28,GS,324.42279052734375
2023-03-01,GS,321.7095947265625
2023-03-02,GS,324.3763122558594
2023-03-03,GS,331.8003845214844
2023-03-06,GS,331.76324462890625
2023-03-07,GS,321.5701599121094
2023-03-08,GS,324.5528564453125
2023-03-09,GS,317.8628234863281
2023-03-10,GS,304.46405029296875
2023-03-13,GS,293.16522216796875
2023-03-14,GS,299.3348388671875
2023-03-15,GS,290.080322265625
2023-03-16,GS,292.77490234375
2023-03-17,GS,282.04296875
2023-03-20,GS,287.60870361328125
2023-03-21,GS,294.809814453125
2023-03-22,GS,291.4555358886719
2023-03-23,GS,292.55194091796875
2023-03-24,GS,290.43341064453125
2023-03-27,GS,295.9713134765625
2023-03-28,GS,295.8876953125
2023-03-29,GS,298.0061950683594
2023-03-30,GS,298.3964538574219
2023-03-31,GS,303.94366455078125
2023-04-03,GS,303.39544677734375
2023-04-04,GS,299.79949951171875
2023-04-05,GS,298.7588806152344
2023-04-06,GS,299.56719970703125
2023-04-10,GS,301.9459533691406
2023-04-11,GS,304.1852722167969
2023-04-12,GS,306.8519287109375
2023-04-13,GS,308.6081237792969
2023-04-14,GS,313.05889892578125
2023-04-17,GS,315.6234436035156
2023-04-18,GS,310.2620544433594
2023-04-19,GS,313.0311279296875
2023-04-20,GS,314.7221374511719
2023-04-21,GS,317.46319580078125
2023-04-24,GS,319.6003112792969
2023-04-25,GS,315.4376220703125
2023-04-26,GS,312.7243957519531
2023-04-27,GS,317.407470703125
2023-04-28,GS,319.11712646484375
2023-05-01,GS,316.450439453125
2023-05-02,GS,309.7603454589844
2023-05-03,GS,305.3746337890625
2023-05-04,GS,298.5079345703125
2023-05-05,GS,303.86004638671875
2023-05-08,GS,303.38616943359375
2023-05-09,GS,301.7694091796875
2023-05-10,GS,299.70660400390625
2023-05-11,GS,298.0061950683594
2023-05-12,GS,296.87261962890625
2023-05-15,GS,299.2605895996094
2023-05-16,GS,298.08984375
2023-05-17,GS,306.7962646484375
2023-05-18,GS,306.23876953125
2023-05-19,GS,303.0516357421875
2023-05-22,GS,301.90875244140625
2023-05-23,GS,300.6543884277344
2023-05-24,GS,297.1606750488281
2023-05-25,GS,300.9424133300781
2023-05-26,GS,308.4967041015625
2023-05-30,GS,307.4001770019531
2023-05-31,GS,303.2525939941406
2023-06-01,GS,296.2306823730469
2023-06-02,GS,303.0185546875
2023-06-05,GS,301.29583740234375
2023-06-06,GS,305.9677429199219
2023-06-07,GS,314.3471984863281
2023-06-08,GS,314.0850524902344
2023-06-09,GS,314.5999755859375
2023-06-12,GS,317.8487854003906
2023-06-13,GS,320.66693115234375
2023-06-14,GS,316.8470153808594
2023-06-15,GS,318.0828552246094
2023-06-16,GS,316.7440490722656
2023-06-20,GS,309.6378173828125
2023-06-21,GS,304.3479919433594
2023-06-22,GS,299.2079772949219
2023-06-23,GS,294.6484680175781
2023-06-26,GS,292.4482421875
2023-06-27,GS,293.46875
2023-06-28,GS,293.6653747558594
2023-06-29,GS,302.4942932128906
2023-06-30,GS,301.97930908203125
2023-07-03,GS,305.789794921875
2023-07-05,GS,299.6480712890625
2023-07-06,GS,293.0474853515625
2023-07-07,GS,295.07916259765625
2023-07-10,GS,296.29620361328125
2023-07-11,GS,300.42510986328125
2023-07-12,GS,305.5932312011719
2023-07-13,GS,307.72784423828125
2023-07-14,GS,305.3966369628906
2023-07-17,GS,306.3422546386719
2023-07-18,GS,315.7702941894531
2023-07-19,GS,318.8412170410156
2023-07-20,GS,328.49395751953125
2023-07-21,GS,329.5238342285156
2023-07-24,GS,336.049560546875
2023-07-25,GS,332.0892333984375
2023-07-26,GS,334.76690673828125
2023-07-27,GS,331.91131591796875
2023-07-28,GS,330.7129211425781
2023-07-31,GS,333.1846618652344
2023-08-01,GS,334.91668701171875
2023-08-02,GS,328.71868896484375
2023-08-03,GS,330.64739990234375
2023-08-04,GS,330.70355224609375
2023-08-07,GS,332.8944091796875
2023-08-08,GS,326.05975341796875
2023-08-09,GS,320.8448181152344
2023-08-10,GS,318.70074462890625
2023-08-11,GS,319.009765625
2023-08-14,GS,316.2103576660156
2023-08-15,GS,311.0328369140625
2023-08-16,GS,308.1304931640625
2023-08-17,GS,306.641845703125
2023-08-18,GS,304.2168884277344
2023-08-21,GS,301.5299072265625
2023-08-22,GS,298.4683532714844
2023-08-23,GS,301.78265380859375
2023-08-24,GS,299.56378173828125
2023-08-25,GS,299.74163818359375
2023-08-28,GS,305.19061279296875
2023-08-29,GS,311.3512268066406
2023-08-30,GS,310.199462890625
2023-08-31,GS,309.3780822753906
2023-09-01,GS,309.0854797363281
2023-09-05,GS,305.6396179199219
2023-09-06,GS,303.1661682128906
2023-09-07,GS,303.94976806640625
2023-09-08,GS,307.3106384277344
2023-09-11,GS,306.4892578125
2023-09-12,GS,312.3896179199219
2023-09-13,GS,316.2414245605469
2023-09-14,GS,325.2949523925781
2023-09-15,GS,323.3785400390625
2023-09-18,GS,324.1148986816406
2023-09-19,GS,322.764892578125
2023-09-20,GS,317.865234375
2023-09-21,GS,311.76654052734375
2023-09-22,GS,309.5480651855469
2023-09-25,GS,310.4449462890625
2023-09-26,GS,305.7057189941406
2023-09-27,GS,303.9403076171875
2023-09-28,GS,307.008544921875
2023-09-29,GS,305.4696960449219
2023-10-02,GS,300.6833190917969
2023-10-03,GS,288.99578857421875
2023-10-04,GS,291.337158203125
2023-10-05,GS,293.1308288574219
2023-10-06,GS,295.0000915527344
2023-10-09,GS,295.1227722167969
2023-10-10,GS,297.1619567871094
2023-10-11,GS,295.50982666015625
2023-10-12,GS,292.5171813964844
2023-10-13,GS,291.9979553222656
2023-10-16,GS,296.80322265625
2023-10-17,GS,292.0545654296875
2023-10-18,GS,285.06854248046875
2023-10-19,GS,282.4534606933594
2023-10-20,GS,283.265380859375
2023-10-23,GS,282.4818420410156
2023-10-24,GS,282.4441223144531
2023-10-25,GS,280.1594543457031
2023-10-26,GS,280.37652587890625
2023-10-27,GS,273.6926574707031
2023-10-30,GS,284.0017395019531
2023-10-31,GS,286.626220703125
2023-11-01,GS,289.9776916503906
2023-11-02,GS,296.20843505859375
2023-11-03,GS,309.29315185546875
2023-11-06,GS,305.7906799316406
2023-11-07,GS,305.8284606933594
2023-11-08,GS,306.4043273925781
2023-11-09,GS,302.8358154296875
2023-11-10,GS,307.3012390136719
2023-11-13,GS,308.6229248046875
2023-11-14,GS,319.7722473144531
2023-11-15,GS,318.71484375
2023-11-16,GS,317.8369445800781
2023-11-17,GS,320.2159729003906
2023-11-20,GS,320.4613952636719
2023-11-21,GS,316.2320251464844
2023-11-22,GS,319.69671630859375
2023-11-24,GS,320.1781311035156
2023-11-27,GS,318.8187255859375
2023-11-28,GS,318.7620544433594
2023-11-29,GS,323.8638000488281
2023-11-30,GS,325.0821228027344
2023-12-01,GS,331.64013671875
2023-12-04,GS,332.5538635253906
2023-12-05,GS,325.281982421875
2023-12-06,GS,325.4914245605469
2023-12-07,GS,328.01373291015625
2023-12-08,GS,333.92449951171875
2023-12-11,GS,334.80963134765625
2023-12-12,GS,335.61865234375
2023-12-13,GS,345.2510070800781
2023-12-14,GS,364.9916076660156
2023-12-15,GS,362.1742858886719
2023-12-18,GS,358.2623291015625
2023-12-19,GS,364.020751953125
2023-12-20,GS,359.3283386230469
2023-12-21,GS,362.2313232421875
2023-12-22,GS,362.30755615234375
2023-12-26,GS,363.22125244140625
2023-12-27,GS,365.9529724121094
2023-12-28,GS,367.78997802734375
2023-12-29,GS,367.1807861328125
2023-01-03,JPM,124.92869567871094
2023-01-04,JPM,126.09366607666016
2023-01-05,JPM,126.06572723388672
2023-01-06,JPM,128.47805786132812
2023-01-09,JPM,127.94715118408203
2023-01-10,JPM,129.0928192138672
2023-01-11,JPM,130.05215454101562
2023-01-12,JPM,129.92178344726562
2023-01-13,JPM,133.20028686523438
2023-01-17,JPM,131.14190673828125
2023-01-18,JPM,127.20203399658203
2023-01-19,JPM,125.50686645507812
2023-01-20,JPM,125.81421661376953
2023-01-23,JPM,127.85400390625
2023-01-24,JPM,128.9530792236328
2023-01-25,JPM,129.57711791992188
2023-01-26,JPM,130.3781280517578
2023-01-27,JPM,130.69480895996094
2023-01-30,JPM,129.58645629882812
2023-01-31,JPM,130.3594970703125
2023-02-01,JPM,130.01487731933594
2023-02-02,JPM,129.40948486328125
2023-02-03,JPM,131.41200256347656
2023-02-06,JPM,132.18504333496094
2023-02-07,JPM,133.79640197753906
2023-02-08,JPM,132.8556671142578
2023-02-09,JPM,130.78793334960938
2023-02-10,JPM,131.36541748046875
2023-02-13,JPM,132.7904815673828
2023-02-14,JPM,133.3772735595703
2023-02-15,JPM,133.9360809326172
2023-02-16,JPM,132.09190368652344
2023-02-17,JPM,132.4831085205078
2023-02-21,JPM,130.05215454101562
2023-02-22,JPM,129.05552673339844
2023-02-23,JPM,130.08938598632812
2023-02-24,JPM,131.26295471191406
2023-02-27,JPM,132.4086151123047
2023-02-28,JPM,133.5169677734375
2023-03-01,JPM,132.77182006835938
2023-03-02,JPM,131.3933868408203
2023-03-03,JPM,133.80567932128906
2023-03-06,JPM,133.02334594726562
2023-03-07,JPM,129.1114044189453
2023-03-08,JPM,128.34768676757812
2023-03-09,JPM,121.39937591552734
2023-03-10,JPM,124.4823226928711
2023-03-13,JPM,122.24696350097656
2023-03-14,JPM,125.38580322265625
2023-03-15,JPM,119.4620590209961
2023-03-16,JPM,121.78126525878906
2023-03-17,JPM,117.18009948730469
2023-03-20,JPM,118.41887664794922
2023-03-21,JPM,121.59498596191406
2023-03-22,JPM,118.45614624023438
2023-03-23,JPM,118.13945007324219
2023-03-24,JPM,116.34185028076172
2023-03-27,JPM,119.6762924194336
2023-03-28,JPM,120.03953552246094
2023-03-29,JPM,120.28168487548828
2023-03-30,JPM,119.91846466064453
2023-03-31,JPM,121.37144470214844
2023-04-03,JPM,121.23171997070312
2023-04-04,JPM,119.61109161376953
2023-04-05,JPM,119.7894515991211
2023-04-06,JPM,119.65802764892578
2023-04-10,JPM,120.05227661132812
2023-04-11,JPM,120.6436767578125
2023-04-12,JPM,120.6249008178711
2023-04-13,JPM,121.08486938476562
2023-04-14,JPM,130.2279510498047
2023-04-17,JPM,131.26052856445312
2023-04-18,JPM,132.73431396484375
2023-04-19,JPM,132.56533813476562
2023-04-20,JPM,132.1804656982422
2023-04-21,JPM,131.92701721191406
2023-04-24,JPM,132.10540771484375
2023-04-25,JPM,129.23291015625
2023-04-26,JPM,126.94241333007812
2023-04-27,JPM,128.65090942382812
2023-04-28,JPM,129.76797485351562
2023-05-01,JPM,132.54653930664062
2023-05-02,JPM,130.4063262939453
2023-05-03,JPM,127.6465072631836
2023-05-04,JPM,125.90048217773438
2023-05-05,JPM,128.3599395751953
2023-05-08,JPM,128.66969299316406
2023-05-09,JPM,128.0501251220703
2023-05-10,JPM,128.11582946777344
2023-05-11,JPM,127.71218872070312
2023-05-12,JPM,125.88172149658203
2023-05-15,JPM,126.94241333007812
2023-05-16,JPM,126.08821105957031
2023-05-17,JPM,129.96510314941406
2023-05-18,JPM,130.9507598876953
2023-05-19,JPM,130.65036010742188
2023-05-22,JPM,129.57081604003906
2023-05-23,JPM,128.21910095214844
2023-05-24,JPM,127.04570770263672
2023-05-25,JPM,127.35548400878906
2023-05-26,JPM,128.54762268066406
2023-05-30,JPM,129.03578186035156
2023-05-31,JPM,127.39303588867188
2023-06-01,JPM,129.14842224121094
2023-06-02,JPM,131.86131286621094
2023-06-05,JPM,130.56588745117188
2023-06-06,JPM,130.80055236816406
2023-06-07,JPM,132.0678253173828
2023-06-08,JPM,132.10540771484375
2023-06-09,JPM,132.36819458007812
2023-06-12,JPM,132.3588409423828
2023-06-13,JPM,133.31631469726562
2023-06-14,JPM,132.81881713867188
2023-06-15,JPM,134.3207244873047
2023-06-16,JPM,134.48033142089844
2023-06-20,JPM,133.7950897216797
2023-06-21,JPM,133.5979461669922
2023-06-22,JPM,131.02587890625
2023-06-23,JPM,130.34059143066406
2023-06-26,JPM,130.65977478027344
2023-06-27,JPM,130.66912841796875
2023-06-28,JPM,130.09652709960938
2023-06-29,JPM,134.63990783691406
2023-06-30,JPM,136.52671813964844
2023-07-03,JPM,137.625
2023-07-05,JPM,136.70822143554688
2023-07-06,JPM,135.35665893554688
2023-07-07,JPM,136.42466735839844
2023-07-10,JPM,137.19024658203125
2023-07-11,JPM,139.3357696533203
2023-07-12,JPM,140.0257110595703
2023-07-13,JPM,140.70623779296875
2023-07-14,JPM,141.556884765625
2023-07-17,JPM,144.96896362304688
2023-07-18,JPM,145.23358154296875
2023-07-19,JPM,145.79119873046875
2023-07-20,JPM,147.5870361328125
2023-07-21,JPM,146.45285034179688
2023-07-24,JPM,149.33555603027344
2023-07-25,JPM,148.22032165527344
2023-07-26,JPM,149.10873413085938
2023-07-27,JPM,147.4641571044922
2023-07-28,JPM,148.30535888671875
2023-07-31,JPM,149.29776000976562
2023-08-01,JPM,148.560546875
2023-08-02,JPM,146.878173828125
2023-08-03,JPM,147.7760772705078
2023-08-04,JPM,147.4641571044922
2023-08-07,JPM,148.16357421875
2023-08-08,JPM,147.3318328857422
2023-08-09,JPM,145.35643005371094
2023-08-10,JPM,145.13906860351562
2023-08-11,JPM,145.98025512695312
2023-08-14,JPM,146.28269958496094
2023-08-15,JPM,142.5587615966797
2023-08-16,JPM,141.953857421875
2023-08-17,JPM,140.47943115234375
2023-08-18,JPM,140.80076599121094
2023-08-21,JPM,141.28280639648438
2023-08-22,JPM,138.35281372070312
2023-08-23,JPM,139.28851318359375
2023-08-24,JPM,139.1561737060547
2023-08-25,JPM,138.9860382080078
2023-08-28,JPM,139.46807861328125
2023-08-29,JPM,140.602294921875
2023-08-30,JPM,140.0352020263672
2023-08-31,JPM,138.30555725097656
2023-09-01,JPM,138.7686767578125
2023-09-05,JPM,137.23751831054688
2023-09-06,JPM,137.01068115234375
2023-09-07,JPM,135.83865356445312
2023-09-08,JPM,135.94265747070312
2023-09-11,JPM,136.5380859375
2023-09-12,JPM,138.31500244140625
2023-09-13,JPM,138.3811492919922
2023-09-14,JPM,141.06541442871094
2023-09-15,JPM,140.64955139160156
2023-09-18,JPM,140.94256591796875
2023-09-19,JPM,140.76296997070312
2023-09-20,JPM,140.16751098632812
2023-09-21,JPM,139.0711212158203
2023-09-22,JPM,137.73843383789062
2023-09-25,JPM,138.41896057128906
2023-09-26,JPM,136.98231506347656
2023-09-27,JPM,137.7856903076172
2023-09-28,JPM,139.4964599609375
2023-09-29,JPM,137.0673828125
2023-10-02,JPM,135.8859405517578
2023-10-03,JPM,134.88404846191406
2023-10-04,JPM,135.4889678955078
2023-10-05,JPM,136.06024169921875
2023-10-06,JPM,138.1549530029297
2023-10-09,JPM,137.8407440185547
2023-10-10,JPM,138.67861938476562
2023-10-11,JPM,139.15469360351562
2023-10-12,JPM,138.83096313476562
2023-10-13,JPM,140.9161376953125
2023-10-16,JPM,140.7733154296875
2023-10-17,JPM,140.46864318847656
2023-10-18,JPM,138.92616271972656
2023-10-19,JPM,138.33584594726562
2023-10-20,JPM,136.1078338623047
2023-10-23,JPM,134.2511749267578
2023-10-24,JPM,134.4130401611328
2023-10-25,JPM,133.67990112304688
2023-10-26,JPM,134.02267456054688
2023-10-27,JPM,129.19534301757812
2023-10-30,JPM,130.842529296875
2023-10-31,JPM,132.40403747558594
2023-11-01,JPM,132.289794921875
2023-11-02,JPM,134.65106201171875
2023-11-03,JPM,136.15545654296875
2023-11-06,JPM,137.18377685546875
2023-11-07,JPM,137.11709594726562
2023-11-08,JPM,137.79312133789062
2023-11-09,JPM,137.38369750976562
2023-11-10,JPM,139.42127990722656
2023-11-13,JPM,138.80239868164062
2023-11-14,JPM,141.33509826660156
2023-11-15,JPM,142.57284545898438
2023-11-16,JPM,144.2010040283203
2023-11-17,JPM,145.50543212890625
2023-11-20,JPM,145.95289611816406
2023-11-21,JPM,145.64825439453125
2023-11-22,JPM,145.99102783203125
2023-11-24,JPM,146.19097900390625
2023-11-27,JPM,145.8577423095703
2023-11-28,JPM,146.19097900390625
2023-11-29,JPM,146.93365478515625
2023-11-30,JPM,148.609375
2023-12-01,JPM,149.3330078125
2023-12-04,JPM,150.42796325683594
2023-12-05,JPM,150.408935546875
2023-12-06,JPM,148.82839965820312
2023-12-07,JPM,149.28538513183594
2023-12-08,JPM,150.9326171875
2023-12-11,JPM,151.48486328125
2023-12-12,JPM,152.83688354492188
2023-12-13,JPM,153.3510284423828
2023-12-14,JPM,156.1407928466797
